year,exporter_name,exporter_group,importer_name,importer_group,v,q
2012,China,China,Hungary,European Union,87649.0,147.847
2012,China,China,Iceland,Rest of World,3077.0,1.2
2012,China,China,Iceland,Rest of World,387.0,0.152
2012,China,China,Indonesia,Other ASEAN,1840.0,0.173
2012,China,China,Indonesia,Other ASEAN,573262.0,576.623
2012,China,China,Iraq,Middle East,16245.999999999998,19.4
2012,China,China,Ireland,European Union,471.0,0.288
2012,China,China,Israel,Middle East,32000.0,23.4
2012,China,China,Israel,Middle East,1660321.0,918.828
2012,China,China,Italy,European Union,165403.0,106.45
2012,China,China,Japan,Japan,403980.0,310.0
2012,China,China,Japan,Japan,43715108.0,41667.531
2012,China,China,Kazakhstan,Rest of World,138000.0,120.0
2012,China,China,Kazakhstan,Rest of World,22432.0,31.342
2012,China,China,Jordan,Middle East,4107.0,13.932
2012,China,China,Dem. People's Rep. of Korea,Rest of World,58850.0,17.1
2012,China,China,Dem. People's Rep. of Korea,Rest of World,14884669.0,19218.67
2012,China,China,Rep. of Korea,Rest of World,453.0,1.741
2012,China,China,Rep. of Korea,Rest of World,105847554.0,118210.012
2012,China,China,Kuwait,Middle East,2290.0,1.68
2012,China,China,Lebanon,Middle East,1050.0,0.426
2012,China,China,Lithuania,European Union,12348.0,11.247
2012,China,China,"China, Macao SAR",Rest of World,2165.0,2.67
2012,China,China,"China, Macao SAR",Rest of World,83353.0,73.926
2012,China,China,Madagascar,Rest of Africa,447.0,0.4
2012,China,China,Malawi,Rest of Africa,221.0,0.25
2012,China,China,Malaysia,Other ASEAN,1542372.0,1721.445
2012,China,China,Maldives,Rest of World,4.0,0.008
2012,China,China,Mauritania,Rest of Africa,47.0,0.03
2012,China,China,Mauritius,Rest of Africa,43.0,0.057
2012,China,China,Mauritius,Rest of Africa,24298.0,27.25
2012,China,China,"Other Asia, nes",Rest of World,4979082.0,5349.78
2012,China,China,Mongolia,Rest of World,7983.0,18.5
2012,China,China,Netherlands,European Union,1800437.0,2103.952
2012,China,China,New Zealand,Rest of World,214252.0,103.985
2012,China,China,New Zealand,Rest of World,60925.0,38.405
2012,China,China,Niger,Rest of Africa,263.0,0.2
2012,China,China,Norway,Rest of World,130542.0,93.535
2012,China,China,Pakistan,Rest of World,6540.0,5.0
2012,China,China,Panama,Central America & Caribbean,1494.0,2.738
2012,China,China,Papua New Guinea,Rest of World,13294.0,0.56
2012,China,China,Philippines,Other ASEAN,217380.0,263.0
2012,China,China,Poland,European Union,7714.0,5.542
2012,China,China,Portugal,European Union,146121.0,130.806
2012,China,China,Timor-Leste,Rest of World,101194.0,133.15
2012,China,China,Qatar,Middle East,42660.0,36.0
2012,China,China,Qatar,Middle East,14710.0,15.164
2012,China,China,Russian Federation,Rest of World,54494.0,166.546
2012,China,China,Singapore,Other ASEAN,87385.0,165.158
2012,China,China,Viet Nam,Other ASEAN,67960.0,17.0
2012,China,China,Viet Nam,Other ASEAN,801705.0,4618.104
2012,China,China,Slovenia,European Union,5537.0,3.262
2012,China,China,South Africa,Rest of Africa,124.0,0.66
2012,China,China,South Africa,Rest of Africa,21246.0,39.359
2012,China,China,Zimbabwe,Rest of Africa,2741.0,3.098
2012,China,China,Spain,European Union,2128227.0,2236.808
2012,China,China,South Sudan,Rest of Africa,2524.0,1.725
2012,China,China,Sudan,Rest of Africa,7136.0,5.455
2012,China,China,Sweden,European Union,618563.0,277.629
2012,China,China,Switzerland,Rest of World,542448.0,452.577
2012,China,China,Thailand,Thailand,285989.0,77.124
2012,China,China,Thailand,Thailand,49815.0,145.033
2012,China,China,Togo,Rest of Africa,328.0,0.3
2012,China,China,United Arab Emirates,Middle East,1488.0,0.4
2012,China,China,TÃ¼rkiye,Rest of World,9690.0,4.0
2012,China,China,North Macedonia,Rest of World,218.0,0.076
2012,China,China,United Kingdom,Rest of World,180778.0,91.69
2012,China,China,United Kingdom,Rest of World,3448326.0,2152.066
2012,China,China,USA,USA,1015584.0,1243.415
2012,China,China,USA,USA,72141699.0,80781.931
2012,China,China,Zambia,Rest of Africa,1392.0,2.17
2012,Colombia,Rest of World,Bolivia (Plurinational State of),Rest of World,17.0,0.004
2012,Colombia,Rest of World,Canada,Canada,3237.0,0.784
2012,Colombia,Rest of World,Ecuador,Rest of World,305000.0,215.0
2012,Colombia,Rest of World,Guatemala,Central America & Caribbean,137.0,0.008
2012,Colombia,Rest of World,Panama,Central America & Caribbean,463.0,0.711
2012,Colombia,Rest of World,Rwanda,Rest of Africa,2500.0,10.141
2012,Colombia,Rest of World,United Kingdom,Rest of World,15950.0,5.0
2012,Colombia,Rest of World,USA,USA,22626.0,11.05
2012,Dem. Rep. of the Congo,Rest of Africa,Indonesia,Other ASEAN,39177.0,43.814
2012,Costa Rica,Central America & Caribbean,Canada,Canada,18.0,0.032
2012,Costa Rica,Central America & Caribbean,Canada,Canada,13.0,0.01
2012,Costa Rica,Central America & Caribbean,Germany,European Union,1407.0,0.826
2012,Costa Rica,Central America & Caribbean,Germany,European Union,145.0,0.118
2012,Costa Rica,Central America & Caribbean,USA,USA,205777.0,25.642
2012,Croatia,European Union,Austria,European Union,13911.0,23.25
2012,Croatia,European Union,Bosnia Herzegovina,Rest of World,90763.0,95.064
2012,Croatia,European Union,Bosnia Herzegovina,Rest of World,6725702.0,9904.31
2012,Croatia,European Union,Czechia,European Union,13754.0,24.94
2012,Croatia,European Union,Germany,European Union,63.0,0.172
2012,Croatia,European Union,Germany,European Union,19983.0,32.983
2012,Croatia,European Union,Greece,European Union,4975687.0,9839.202
2012,Croatia,European Union,Hungary,European Union,21869.0,46.16
2012,Croatia,European Union,Italy,European Union,16443.0,14.492
2012,Croatia,European Union,Italy,European Union,4184522.0,7990.106
2012,Croatia,European Union,Romania,European Union,37.0,0.06
2012,Croatia,European Union,Serbia,Rest of World,8650157.0,18075.391
2012,Croatia,European Union,Slovakia,European Union,9198.0,9.0
2012,Croatia,European Union,Slovenia,European Union,341028.0,475.575
2012,Croatia,European Union,Sudan,Rest of Africa,2.0,0.002
2012,Croatia,European Union,Switzerland,Rest of World,512493.00000000006,996.45
2012,Cyprus,European Union,Denmark,European Union,2.0,0.002
2012,Cyprus,European Union,Italy,European Union,15995.0,32.725
2012,Czechia,European Union,Austria,European Union,256189.00000000003,399.668
2012,Czechia,European Union,Austria,European Union,1207877.0,2088.144
2012,Czechia,European Union,Bulgaria,European Union,23.0,0.012
2012,Czechia,European Union,Cyprus,European Union,37541.0,34.145
2012,Czechia,European Union,Denmark,European Union,7072.0,7.392
2012,Czechia,European Union,Germany,European Union,77981.0,107.68
2012,Czechia,European Union,Germany,European Union,1906108.0,3255.287
2012,Czechia,European Union,Hungary,European Union,34.0,0.002
2012,Czechia,European Union,Hungary,European Union,379.0,0.27
2012,Czechia,European Union,Italy,European Union,751805.0,1220.816
2012,Czechia,European Union,Latvia,European Union,148.0,0.003
2012,Czechia,European Union,Latvia,European Union,175.0,0.105
2012,Czechia,European Union,Lithuania,European Union,1950.0,3.003
2012,Czechia,European Union,Lithuania,European Union,4871.0,6.755
2012,Czechia,European Union,Poland,European Union,138075.0,134.766
2012,Czechia,European Union,Poland,European Union,218530.0,322.423
2012,Czechia,European Union,Slovakia,European Union,113181.0,249.552
2012,Czechia,European Union,Slovakia,European Union,548260.0,1122.17
2012,Czechia,European Union,Switzerland,Rest of World,171993.0,264.59
2012,Czechia,European Union,Switzerland,Rest of World,181240.0,264.59
2012,Czechia,European Union,Ukraine,Rest of World,151852.0,95.336
2012,Czechia,European Union,United Kingdom,Rest of World,85.0,0.097
2012,Denmark,European Union,Bulgaria,European Union,6.0,0.006
2012,Denmark,European Union,Czechia,European Union,530.0,0.045
2012,Denmark,European Union,Estonia,European Union,108851.0,83.561
2012,Denmark,European Union,Finland,European Union,207.0,0.014
2012,Denmark,European Union,France,European Union,1822.0,0.614
2012,Denmark,European Union,Germany,European Union,56489.0,292.055
2012,Denmark,European Union,Greenland,Rest of World,102.0,0.012
2012,Denmark,European Union,Iceland,Rest of World,19732.0,9.1
2012,Denmark,European Union,Ireland,European Union,12.0,0.012
2012,Denmark,European Union,Italy,European Union,229700.0,237.757
2012,Denmark,European Union,Lithuania,European Union,3952.0,3.0
2012,Denmark,European Union,Lithuania,European Union,4318.0,1.61
2012,Denmark,European Union,Luxembourg,European Union,17.0,0.016
2012,Denmark,European Union,Netherlands,European Union,76.0,0.077
2012,Denmark,European Union,Norway,Rest of World,7644.0,2.311
2012,Denmark,European Union,Pakistan,Rest of World,458.0,0.249
2012,Denmark,European Union,Poland,European Union,61706.0,96.051
2012,Denmark,European Union,Portugal,European Union,9.0,0.009
2012,Denmark,European Union,Slovakia,European Union,21.0,0.02
2012,Denmark,European Union,Spain,European Union,27.0,0.027
2012,Denmark,European Union,Sweden,European Union,2834102.0,3401.39
2012,Denmark,European Union,United Kingdom,Rest of World,37.0,0.037
2012,Denmark,European Union,USA,USA,6449.0,7.934
2012,Denmark,European Union,Burkina Faso,Rest of Africa,5390.0,0.06
2012,Dominican Rep.,Central America & Caribbean,Spain,European Union,1948.0,1.19
2012,Dominican Rep.,Central America & Caribbean,Switzerland,Rest of World,103950.0,0.868
2012,Ecuador,Rest of World,Colombia,Rest of World,125212.0,169.792
2012,Ecuador,Rest of World,Peru,Rest of World,20231.0,64.16
2012,Ecuador,Rest of World,USA,USA,2151.0,0.6
2012,Ethiopia,Rest of Africa,Indonesia,Other ASEAN,91200.0,240.0
2012,Ethiopia,Rest of Africa,Rep. of Korea,Rest of World,6.0,0.009
2012,Ethiopia,Rest of Africa,Singapore,Other ASEAN,2.0,0.003
2012,Ethiopia,Rest of Africa,Viet Nam,Other ASEAN,2051145.0,3261.0
2012,Estonia,European Union,Denmark,European Union,254.0,0.266
2012,Estonia,European Union,Finland,European Union,144062.0,27.317
2012,Estonia,European Union,Latvia,European Union,32302.0,100.817
2012,Estonia,European Union,Lithuania,European Union,13575.0,16.583
2012,Estonia,European Union,Sweden,European Union,13088.0,2.813
2012,Finland,European Union,Denmark,European Union,3679.0,3.846
2012,Finland,European Union,Estonia,European Union,59.0,0.001
2012,Finland,European Union,Estonia,European Union,4971.0,1.17
2012,Finland,European Union,Netherlands,European Union,21829.0,4.62
2012,Finland,European Union,Sweden,European Union,591.0,0.629
2012,France,European Union,Andorra,Rest of World,257.0,3.7
2012,France,European Union,Australia,Rest of World,2690552.0,592.662
2012,France,European Union,Austria,European Union,424600.0,235.185
2012,France,European Union,Austria,European Union,428727.0,725.335
2012,France,European Union,Belgium,European Union,99637.0,165.679
2012,France,European Union,Belgium,European Union,3981982.0,7647.628
2012,France,European Union,Bulgaria,European Union,292.0,0.108
2012,France,European Union,Canada,Canada,10.0,0.007
2012,France,European Union,Canada,Canada,2948.0,0.026
2012,France,European Union,Chile,Rest of World,412.0,0.06
2012,France,European Union,Chile,Rest of World,3054.0,0.016
2012,France,European Union,China,China,6627.0,0.004
2012,France,European Union,Czechia,European Union,90.0,0.04
2012,France,European Union,Denmark,European Union,6046.0,6.172
2012,France,European Union,Estonia,European Union,3779.0,2.036
2012,France,European Union,Finland,European Union,424.0,0.311
2012,France,European Union,French Polynesia,Rest of World,36.0,0.004
2012,France,European Union,French Polynesia,Rest of World,371.0,0.059
2012,France,European Union,Gabon,Rest of Africa,807.0,0.285
2012,France,European Union,Germany,European Union,88298.0,49.251
2012,France,European Union,Germany,European Union,1030123.0,2228.546
2012,France,European Union,Greece,European Union,10812.0,1.685
2012,France,European Union,Guatemala,Central America & Caribbean,2393.0,0.001
2012,France,European Union,"China, Hong Kong SAR",Rest of World,3091.0,0.009
2012,France,European Union,Hungary,European Union,19279.0,6.002
2012,France,European Union,Iceland,Rest of World,3062.0,0.002
2012,France,European Union,Ireland,European Union,257.0,0.1
2012,France,European Union,Ireland,European Union,17.0,0.007
2012,France,European Union,Italy,European Union,468963.0,278.175
2012,France,European Union,Italy,European Union,1416077.0,2457.626
2012,France,European Union,Japan,Japan,1243.0,0.02
2012,France,European Union,Kazakhstan,Rest of World,100.0,0.109
2012,France,European Union,Lebanon,Middle East,5795.0,1.1
2012,France,European Union,Luxembourg,European Union,351.0,0.041
2012,France,European Union,Luxembourg,European Union,551.0,0.248
2012,France,European Union,Mauritius,Rest of Africa,8966.0,0.003
2012,France,European Union,Morocco,Rest of Africa,355933.0,6.79
2012,France,European Union,Netherlands,European Union,6048.0,3.671
2012,France,European Union,Netherlands,European Union,597275.0,521.56
2012,France,European Union,New Zealand,Rest of World,137872.0,770.106
2012,France,European Union,Nicaragua,Central America & Caribbean,1722.0,0.001
2012,France,European Union,Norway,Rest of World,80379.0,0.067
2012,France,European Union,Poland,European Union,3739.0,2.296
2012,France,European Union,Poland,European Union,20044.0,19.5
2012,France,European Union,Portugal,European Union,3040.0,2.564
2012,France,European Union,Portugal,European Union,36106.0,23.61
2012,France,European Union,Romania,European Union,316524.0,49.557
2012,France,European Union,Romania,European Union,155.0,0.026
2012,France,European Union,Russian Federation,Rest of World,344931.0,95.106
2012,France,European Union,Saudi Arabia,Middle East,77216.0,1.649
2012,France,European Union,Senegal,Rest of Africa,65780.0,3.75
2012,France,European Union,Senegal,Rest of Africa,181.0,0.009
2012,France,European Union,Serbia,Rest of World,7619.0,0.012
2012,France,European Union,Slovenia,European Union,697.0,0.33
2012,France,European Union,Spain,European Union,86178.0,126.904
2012,France,European Union,Spain,European Union,6476554.0,7648.08
2012,France,European Union,Sweden,European Union,129.0,0.05
2012,France,European Union,Sweden,European Union,8940.0,8.007
2012,France,European Union,Switzerland,Rest of World,31120.0,20.567
2012,France,European Union,Switzerland,Rest of World,4315531.0,7422.289
2012,France,European Union,TÃ¼rkiye,Rest of World,9287.0,0.018
2012,France,European Union,Ukraine,Rest of World,774.0,0.388
2012,France,European Union,United Kingdom,Rest of World,90341.0,58.006
2012,France,European Union,USA,USA,29136.0,21.052
2012,France,European Union,USA,USA,26411.0,0.075
2012,France,European Union,Uzbekistan,Rest of World,43385.0,1.442
2012,Germany,European Union,Albania,Rest of World,265.0,0.288
2012,Germany,European Union,Azerbaijan,Rest of World,14267.0,6.285
2012,Germany,European Union,Austria,European Union,139855.0,121.132
2012,Germany,European Union,Austria,European Union,4286922.0,5861.234
2012,Germany,European Union,Bahrain,Middle East,321.0,0.12
2012,Germany,European Union,Armenia,Rest of World,437.0,0.2
2012,Germany,European Union,Belgium,European Union,1596.0,0.201
2012,Germany,European Union,Belgium,European Union,332301.0,396.211
2012,Germany,European Union,Bosnia Herzegovina,Rest of World,61.0,0.024
2012,Germany,European Union,Bulgaria,European Union,275.0,0.252
2012,Germany,European Union,Bulgaria,European Union,672.0,0.353
2012,Germany,European Union,Canada,Canada,5.0,0.008
2012,Germany,European Union,Canada,Canada,36503.0,47.432
2012,Germany,European Union,Chile,Rest of World,243.0,0.011
2012,Germany,European Union,China,China,641.0,0.385
2012,Germany,European Union,Costa Rica,Central America & Caribbean,859.0,0.014
2012,Germany,European Union,Croatia,European Union,4747.0,1.449
2012,Germany,European Union,Cyprus,European Union,39.0,0.025
2012,Germany,European Union,Czechia,European Union,343.0,0.15
2012,Germany,European Union,Czechia,European Union,10438795.0,25272.182
2012,Germany,European Union,Denmark,European Union,2096344.9999999998,3431.293
2012,Germany,European Union,Denmark,European Union,10446407.0,16091.044
2012,Germany,European Union,Estonia,European Union,982.0,0.221
2012,Germany,European Union,Finland,European Union,42088.0,30.081
2012,Germany,European Union,France,European Union,361527.0,351.893
2012,Germany,European Union,France,European Union,889095.0,1099.163
2012,Germany,European Union,Greece,European Union,112853.0,118.685
2012,Germany,European Union,Greece,European Union,8958.0,2.582
2012,Germany,European Union,"China, Hong Kong SAR",Rest of World,16142.0,15.91
2012,Germany,European Union,Hungary,European Union,521.0,0.141
2012,Germany,European Union,Hungary,European Union,35296.0,75.079
2012,Germany,European Union,Iceland,Rest of World,383.0,0.165
2012,Germany,European Union,Ireland,European Union,2553.0,1.683
2012,Germany,European Union,Israel,Middle East,14000.0,19.601
2012,Germany,European Union,Italy,European Union,1143.0,0.082
2012,Germany,European Union,Italy,European Union,2047357.0,3218.772
2012,Germany,European Union,Kazakhstan,Rest of World,398.0,0.351
2012,Germany,European Union,Kuwait,Middle East,771.0,0.375
2012,Germany,European Union,Latvia,European Union,3079983.0,5860.034
2012,Germany,European Union,Lithuania,European Union,213.0,0.042
2012,Germany,European Union,Lithuania,European Union,593.0,0.088
2012,Germany,European Union,Luxembourg,European Union,148865.0,308.285
2012,Germany,European Union,Maldives,Rest of World,37.0,0.004
2012,Germany,European Union,Maldives,Rest of World,224.0,0.054
2012,Germany,European Union,Malta,European Union,2122.0,1.575
2012,Germany,European Union,Malta,European Union,8981.0,8.218
2012,Germany,European Union,Mongolia,Rest of World,257.0,0.15
2012,Germany,European Union,Rep. of Moldova,Rest of World,824.0,0.258
2012,Germany,European Union,Netherlands,European Union,12081.0,2.103
2012,Germany,European Union,Netherlands,European Union,11406033.0,16315.854
2012,Germany,European Union,Norway,Rest of World,26964.0,16.314
2012,Germany,European Union,Poland,European Union,243211.0,403.0
